sigma,theta,phi,bNina,bNino,beta_out,alpha,muEI,muIR,muRS,tau,rho,S_0,E_0,I_0,R_0,K_0,F_0,sig_obs,delta
0.0047880859375,3.95703125,56.62109375,0,0,7.3017578125e-4,0.8193359375,35.90592447916667,15.089518229166666,0.51708984375,0.0013603515625,0.0176044921875,0.94091796875,0.006650390625,8.105468750000001e-4,0.15673828125,0.0026083984375,0.0046123046875,5.107421875,0.01666666666666666
0.0036630859375,1.45703125,94.12109375,0,0,6.176757812500001e-4,0.8943359375000001,26.780924479166668,36.381184895833336,2.70458984375,0.0092353515625,0.0359794921875,0.87841796875,0.007900390625,0.004560546875,0.34423828125,0.0059833984375,0.0034873046875,6.357421875,0.01666666666666666
0.0081630859375,3.45703125,44.12109375,0,0,1.6767578125000002e-4,0.9943359375,14.6142578125,24.214518229166668,0.95458984375,0.0047353515625,0.01147949218749999,0.62841796875,0.002900390625,0.009560546875,0.09423828125,0.0014833984375,0.0079873046875,11.357421875,0.01666666666666666
0.0059130859375,0.45703125,69.12109375,0,0,8.4267578125e-4,0.9443359375,32.8642578125,30.2978515625,1.82958984375,0.0024853515625,0.0482294921875,0.50341796875,0.005400390625,0.007060546875,0.21923828125,0.0082333984375,0.0057373046875,8.857421875,0.01666666666666666
0.0014130859375,2.45703125,119.12109375,0,0,3.9267578125e-4,0.8443359375,20.697591145833336,18.131184895833332,3.57958984375,0.0069853515625,0.0237294921875,0.75341796875,4.00390625e-4,0.002060546875,0.46923828125,0.0037333984375,0.0012373046875,13.857421875,0.01666666666666666
0.0015537109375,1.26953125,23.80859375,0,0,7.7236328125e-4,0.9037109375,30.202799479166664,29.1572265625,1.22802734375,0.0045947265625,0.0260263671875,0.54248046875,0.005556640625,0.001591796875,0.44580078125,0.0044365234375,0.0064404296875,6.201171875,0.01666666666666666
0.0060537109375,3.26953125,73.80859375,0,0,3.2236328125e-4,0.8037109375,18.0361328125,16.990559895833332,2.97802734375,0.0090947265625,0.0015263671875,0.79248046875,5.566406250000001e-4,0.006591796875,0.19580078125,0.0089365234375,0.0019404296875,11.201171875,0.01666666666666666
0.0083037109375,0.26953125,98.80859375,0,0,9.9736328125e-4,0.8537109375,36.2861328125,35.240559895833336,3.85302734375,0.0068447265625,0.0382763671875,0.91748046875,0.008056640625,0.009091796875,0.07080078125,0.0021865234375,0.0041904296875,8.701171875,0.01666666666666666
0.0038037109375,2.26953125,48.80859375,0,0,5.4736328125e-4,0.9537109375,24.119466145833336,23.073893229166668,2.10302734375,0.0023447265625,0.0137763671875,0.66748046875,0.003056640625,0.004091796875,0.32080078125,0.0066865234375,0.0086904296875,13.701171875,0.01666666666666666
0.0049287109375,0.76953125,86.30859375,0,0,4.3486328125e-4,0.9287109375,14.994466145833332,26.115559895833336,3.41552734375,0.0079697265625,0.0321513671875,0.72998046875,0.001806640625,3.4179687500000003e-4,0.13330078125,0.0010615234375,0.0098154296875,14.951171875,0.01666666666666666
0.0094287109375,2.76953125,36.30859375,0,0,8.8486328125e-4,0.8287109375,27.1611328125,13.948893229166666,1.66552734375,0.0034697265625,0.0076513671875,0.97998046875,0.006806640625,0.005341796875,0.38330078125,0.0055615234375,0.0053154296875,9.951171875,0.01666666666666666
0.0071787109375,1.76953125,61.30859375,0,0,2.0986328125e-4,0.8787109375000001,21.077799479166664,32.19889322916667,0.79052734375,0.0012197265625,0.0444013671875,0.85498046875,0.004306640625,0.007841796875,0.25830078125,0.0033115234375,0.0030654296875,12.451171875,0.01666666666666666
0.0026787109375,3.76953125,111.30859375,0,0,6.598632812500001e-4,0.9787109375,33.244466145833336,20.0322265625,2.54052734375,0.0057197265625,0.0199013671875,0.60498046875,0.009306640625,0.002841796875,0.00830078125,0.0078115234375,0.0075654296875,7.451171875,0.01666666666666666
0.0032412109375,0.01953125,55.05859375,0,0,6.0361328125e-4,0.9162109375,19.556966145833332,24.5947265625,1.00927734375,0.0074072265625,0.0045888671875,0.82373046875,0.007431640625,0.005966796875,0.41455078125,0.0049990234375,0.0058779296875,13.076171875,0.01666666666666666
0.0077412109375,2.01953125,105.05859375,0,0,1.5361328125e-4,0.8162109375000001,31.7236328125,12.428059895833332,2.75927734375,0.0029072265625,0.0290888671875,0.57373046875,0.002431640625,9.66796875e-4,0.16455078125,0.0094990234375,0.0013779296875,8.076171875,0.01666666666666666
0.0099912109375,1.01953125,80.05859375,0,0,8.2861328125e-4,0.8662109375,13.4736328125,30.678059895833336,3.63427734375,0.0051572265625,0.0168388671875,0.69873046875,0.009931640625,0.003466796875,0.03955078125,0.0027490234375,0.0036279296875,10.576171875,0.01666666666666666
0.0054912109375,3.01953125,30.05859375,0,0,3.7861328125e-4,0.9662109375,25.640299479166668,18.511393229166668,1.88427734375,0.0096572265625,0.0413388671875,0.94873046875,0.004931640625,0.008466796875,0.28955078125,0.0072490234375,0.0081279296875,5.576171875,0.01666666666666666
0.0043662109375,1.51953125,117.55859375,0,0,4.9111328125e-4,0.9412109375,34.76529947916667,27.636393229166668,3.19677734375,0.0017822265625,0.0107138671875,0.88623046875,0.001181640625,0.007216796875,0.22705078125,0.0016240234375,0.0092529296875,6.826171875,0.01666666666666666
0.0088662109375,3.51953125,67.55859375,0,0,9.4111328125e-4,0.8412109375000001,22.5986328125,15.4697265625,1.44677734375,0.0062822265625,0.0352138671875,0.63623046875,0.006181640625,0.002216796875,0.47705078125,0.0061240234375,0.0047529296875,11.826171875,0.01666666666666666
0.0066162109375,0.51953125,42.55859375,0,0,2.6611328125e-4,0.8912109375,28.681966145833336,33.7197265625,0.57177734375,0.0085322265625,0.0229638671875,0.51123046875,0.003681640625,0.004716796875,0.35205078125,0.0038740234375,0.0025029296875,9.326171875,0.01666666666666666
0.0021162109375,2.51953125,92.55859375,0,0,7.161132812500001e-4,0.9912109375,16.515299479166664,21.553059895833336,2.32177734375,0.0040322265625,0.0474638671875,0.76123046875,0.008681640625,0.009716796875,0.10205078125,0.0083740234375,0.0070029296875,14.326171875,0.01666666666666666
0.0018349609375,0.64453125,101.93359375,0,0,9.1298828125e-4,0.8099609375000001,21.838216145833336,23.834309895833336,1.77490234375,0.0076884765625,0.0183701171875,0.62060546875,0.002744140625,0.006279296875,0.49267578125,0.0092177734375,0.0078466796875,9.013671875,0.01666666666666666
0.0063349609375,2.64453125,51.93359375,0,0,4.6298828125e-4,0.9099609375,34.0048828125,36.0009765625,3.52490234375,0.0031884765625,0.0428701171875,0.87060546875,0.007744140625,0.001279296875,0.24267578125,0.0047177734375,0.0033466796875,14.013671875,0.01666666666666666
0.0085849609375,1.64453125,26.93359375,0,0,6.8798828125e-4,0.9599609375,15.7548828125,17.7509765625,2.64990234375,0.0054384765625,0.0061201171875,0.99560546875,2.44140625e-4,0.003779296875,0.11767578125,0.0069677734375,0.0010966796875,6.513671875,0.01666666666666666
0.0040849609375,3.64453125,76.93359375,0,0,2.3798828125000003e-4,0.8599609375,27.921549479166668,29.917643229166664,0.89990234375,0.0099384765625,0.0306201171875,0.74560546875,0.005244140625,0.008779296875,0.36767578125,0.0024677734375,0.0055966796875,11.513671875,0.01666666666666666
0.0052099609375,1.14453125,64.43359375,0,0,1.2548828125e-4,0.8349609375,30.963216145833336,20.792643229166664,3.08740234375,0.0020634765625,0.0244951171875,0.68310546875,0.008994140625,0.005029296875,0.18017578125,0.0058427734375,0.0067216796875,10.263671875,0.01666666666666666
0.0097099609375,3.14453125,114.43359375,0,0,5.7548828125e-4,0.9349609375,18.796549479166668,32.959309895833336,1.33740234375,0.0065634765625,0.0489951171875,0.93310546875,0.003994140625,2.9296875e-5,0.43017578125,0.0013427734375,0.0022216796875,5.263671875,0.01666666666666666
0.0074599609375,0.14453125,89.43359375,0,0,3.5048828125e-4,0.9849609375,24.8798828125,14.709309895833332,2.21240234375,0.0088134765625,0.0122451171875,0.80810546875,0.006494140625,0.002529296875,0.30517578125,0.0080927734375,0.0044716796875,12.763671875,0.01666666666666666
0.0029599609375,2.14453125,39.43359375,0,0,8.0048828125e-4,0.8849609375,12.713216145833332,26.8759765625,3.96240234375,0.0043134765625,0.0367451171875,0.55810546875,0.001494140625,0.007529296875,0.05517578125,0.0035927734375,0.0089716796875,7.763671875,0.01666666666666666
0.0023974609375,1.89453125,70.68359375,0,0,8.567382812500001e-4,0.8224609375,26.400716145833336,19.271809895833332,1.55615234375,0.0048759765625,0.0398076171875,0.77685546875,0.004619140625,6.54296875e-4,0.39892578125,0.0097802734375,0.0084091796875,12.138671875,0.01666666666666666
0.0068974609375,3.89453125,20.68359375,0,0,4.0673828125e-4,0.9224609375,14.234049479166666,31.4384765625,3.30615234375,0.0093759765625,0.0153076171875,0.52685546875,0.009619140625,0.005654296875,0.14892578125,0.0052802734375,0.0039091796875,7.138671875,0.01666666666666666
0.0091474609375,0.89453125,45.68359375,0,0,6.3173828125e-4,0.9724609375,32.48404947916667,13.1884765625,2.43115234375,0.0071259765625,0.0275576171875,0.65185546875,0.002119140625,0.008154296875,0.02392578125,0.0075302734375,0.0016591796875,14.638671875,0.01666666666666666
0.0046474609375,2.89453125,95.68359375,0,0,1.8173828125e-4,0.8724609375000001,20.3173828125,25.355143229166668,0.68115234375,0.0026259765625,0.0030576171875,0.90185546875,0.007119140625,0.003154296875,0.27392578125,0.0030302734375,0.0061591796875,9.638671875,0.01666666666666666
0.0035224609375,0.39453125,33.18359375,0,0,2.9423828125e-4,0.8474609375000001,17.275716145833332,22.3134765625,2.86865234375,0.0082509765625,0.0459326171875,0.96435546875,0.008369140625,0.001904296875,0.21142578125,0.0064052734375,0.0072841796875,8.388671875,0.01666666666666666
0.0080224609375,2.39453125,83.18359375,0,0,7.4423828125e-4,0.9474609375,29.4423828125,34.48014322916667,1.11865234375,0.0037509765625,0.0214326171875,0.71435546875,0.003369140625,0.006904296875,0.46142578125,0.0019052734375,0.0027841796875,13.388671875,0.01666666666666666
0.0057724609375,1.39453125,108.18359375,0,0,5.192382812500001e-4,0.9974609375,23.359049479166668,16.230143229166664,1.99365234375,0.0015009765625,0.0336826171875,0.58935546875,0.005869140625,0.009404296875,0.33642578125,0.0086552734375,0.0050341796875,5.888671875,0.01666666666666666
0.0012724609375,3.39453125,58.18359375,0,0,9.6923828125e-4,0.8974609375,35.525716145833336,28.396809895833336,3.74365234375,0.0060009765625,0.00918261718749999,0.83935546875,8.69140625e-4,0.004404296875,0.08642578125,0.0041552734375,0.0095341796875,10.888671875,0.01666666666666666
0.0012021484375,1.80078125,110.52734375,0,0,7.9345703125e-4,0.9302734375,27.7314453125,14.519205729166666,1.91162109375,0.0083212890625,0.01415917968749999,0.71826171875,6.34765625e-4,0.002294921875,0.27001953125,0.0063349609375,0.0079169921875,10.498046875,0.01666666666666666
0.0057021484375,3.80078125,60.52734375,0,0,3.4345703125e-4,0.8302734375,15.564778645833332,26.685872395833336,3.66162109375,0.0038212890625,0.0386591796875,0.96826171875,0.005634765625,0.007294921875,0.02001953125,0.0018349609375,0.0034169921875,5.498046875,0.01666666666666666
0.0079521484375,0.80078125,35.52734375,0,0,5.6845703125e-4,0.8802734375000001,33.814778645833336,20.6025390625,2.78662109375,0.0015712890625,0.0019091796875,0.84326171875,0.003134765625,0.009794921875,0.14501953125,0.0085849609375,0.0011669921875,12.998046875,0.01666666666666666
0.0034521484375,2.80078125,85.52734375,0,0,1.1845703125e-4,0.9802734375,21.648111979166668,32.76920572916667,1.03662109375,0.0060712890625,0.0264091796875,0.59326171875,0.008134765625,0.004794921875,0.39501953125,0.0040849609375,0.0056669921875,7.998046875,0.01666666666666666
0.0045771484375,0.30078125,48.02734375,0,0,2.3095703125e-4,0.9052734375,12.523111979166666,17.560872395833332,2.34912109375,0.0049462890625,0.0202841796875,0.53076171875,0.006884765625,0.001044921875,0.08251953125,0.0097099609375,0.0067919921875,9.248046875,0.01666666666666666
0.0090771484375,2.30078125,98.02734375,0,0,6.8095703125e-4,0.8052734375,24.689778645833336,29.7275390625,0.59912109375,0.0094462890625,0.0447841796875,0.78076171875,0.001884765625,0.006044921875,0.33251953125,0.0052099609375,0.0022919921875,14.248046875,0.01666666666666666
0.0068271484375,1.30078125,73.02734375,0,0,4.5595703125e-4,0.8552734375000001,18.6064453125,23.644205729166668,1.47412109375,0.0071962890625,0.0080341796875,0.90576171875,0.009384765625,0.008544921875,0.45751953125,0.0074599609375,0.0045419921875,6.748046875,0.01666666666666666
0.0023271484375,3.30078125,23.02734375,0,0,9.0595703125e-4,0.9552734375,30.77311197916667,35.810872395833336,3.22412109375,0.0026962890625,0.0325341796875,0.65576171875,0.004384765625,0.003544921875,0.20751953125,0.0029599609375,0.0090419921875,11.748046875,0.01666666666666666
0.0028896484375,0.55078125,91.77734375,0,0,9.6220703125e-4,0.9427734375,20.127278645833336,16.0400390625,2.13037109375,0.0010087890625,0.0417216796875,0.93701171875,0.001259765625,0.005419921875,0.36376953125,0.0057724609375,0.0084794921875,8.623046875,0.01666666666666666
0.0073896484375,2.55078125,41.77734375,0,0,5.1220703125e-4,0.8427734375,32.2939453125,28.206705729166664,3.88037109375,0.0055087890625,0.0172216796875,0.68701171875,0.006259765625,4.19921875e-4,0.11376953125,0.0012724609375,0.0039794921875,13.623046875,0.01666666666666666
0.0096396484375,1.55078125,66.77734375,0,0,7.3720703125e-4,0.8927734375,14.0439453125,22.123372395833336,3.00537109375,0.0077587890625,0.0294716796875,0.56201171875,0.003759765625,0.002919921875,0.23876953125,0.0080224609375,0.0017294921875,6.123046875,0.01666666666666666
0.0051396484375,3.55078125,116.77734375,0,0,2.8720703125e-4,0.9927734375,26.210611979166668,34.2900390625,1.25537109375,0.0032587890625,0.0049716796875,0.81201171875,0.008759765625,0.007919921875,0.48876953125,0.0035224609375,0.0062294921875,11.123046875,0.01666666666666666
0.0040146484375,1.05078125,29.27734375,0,0,1.7470703125e-4,0.9177734375,35.33561197916667,12.998372395833332,2.56787109375,0.0066337890625,0.0478466796875,0.87451171875,0.005009765625,0.006669921875,0.05126953125,0.0091474609375,0.0073544921875,12.373046875,0.01666666666666666
0.0085146484375,3.05078125,79.27734375,0,0,6.2470703125e-4,0.8177734375000001,23.1689453125,25.1650390625,0.81787109375,0.0021337890625,0.0233466796875,0.62451171875,9.765625e-6,0.001669921875,0.30126953125,0.0046474609375,0.0028544921875,7.373046875,0.01666666666666666
0.0062646484375,0.05078125,104.27734375,0,0,3.9970703125e-4,0.8677734375,29.252278645833336,19.081705729166668,1.69287109375,0.0043837890625,0.0355966796875,0.74951171875,0.007509765625,0.004169921875,0.42626953125,0.0068974609375,0.0051044921875,14.873046875,0.01666666666666666
0.0017646484375,2.05078125,54.27734375,0,0,8.4970703125e-4,0.9677734375,17.085611979166668,31.248372395833336,3.44287109375,0.0088837890625,0.0110966796875,0.99951171875,0.002509765625,0.009169921875,0.17626953125,0.0023974609375,0.0096044921875,9.873046875,0.01666666666666666
0.0020458984375,0.17578125,44.90234375,0,0,6.5283203125e-4,0.8365234375,23.929361979166668,32.0087890625,0.70849609375,0.0012900390625,0.0310029296875,0.64013671875,0.008447265625,0.006982421875,0.28564453125,0.0021162109375,0.0065107421875,14.560546875,0.01666666666666666
0.0065458984375,2.17578125,94.90234375,0,0,2.0283203125e-4,0.9365234375,36.096028645833336,19.842122395833336,2.45849609375,0.0057900390625,0.0065029296875,0.89013671875,0.003447265625,0.001982421875,0.03564453125,0.0066162109375,0.0020107421875,9.560546875,0.01666666666666666
0.0087958984375,1.17578125,119.90234375,0,0,8.7783203125e-4,0.9865234375,17.846028645833332,25.925455729166668,3.33349609375,0.0080400390625,0.0432529296875,0.76513671875,0.005947265625,0.004482421875,0.16064453125,0.0043662109375,0.0042607421875,12.060546875,0.01666666666666666
0.0042958984375,3.17578125,69.90234375,0,0,4.2783203125e-4,0.8865234375000001,30.0126953125,13.7587890625,1.58349609375,0.0035400390625,0.0187529296875,0.51513671875,9.47265625e-4,0.009482421875,0.41064453125,0.0088662109375,0.0087607421875,7.060546875,0.01666666666666666
0.0054208984375,1.67578125,82.40234375,0,0,5.4033203125e-4,0.8115234375,33.05436197916667,35.05045572916667,3.77099609375,0.0069150390625,0.0371279296875,0.57763671875,0.004697265625,0.005732421875,0.09814453125,0.0054912109375,0.0098857421875,5.810546875,0.01666666666666666
0.0099208984375,3.67578125,32.40234375,0,0,9.9033203125e-4,0.9115234375,20.8876953125,22.8837890625,2.02099609375,0.0024150390625,0.0126279296875,0.82763671875,0.009697265625,7.32421875e-4,0.34814453125,0.0099912109375,0.0053857421875,10.810546875,0.01666666666666666
0.0076708984375,0.67578125,57.40234375,0,0,3.1533203125e-4,0.9615234375,26.971028645833336,28.967122395833336,1.14599609375,0.0046650390625,0.0493779296875,0.95263671875,0.002197265625,0.003232421875,0.47314453125,0.0032412109375,0.0031357421875,8.310546875,0.01666666666666666
0.0031708984375,2.67578125,107.40234375,0,0,7.653320312500001e-4,0.8615234375,14.804361979166666,16.800455729166668,2.89599609375,0.0091650390625,0.0248779296875,0.70263671875,0.007197265625,0.008232421875,0.22314453125,0.0077412109375,0.0076357421875,13.310546875,0.01666666666666666
0.0026083984375,1.42578125,63.65234375,0,0,7.090820312500001e-4,0.8490234375000001,25.4501953125,33.529622395833336,0.92724609375,0.0086025390625,0.0034404296875,0.98388671875,0.009072265625,1.07421875e-4,0.31689453125,0.0015537109375,0.0059482421875,6.435546875,0.01666666666666666
0.0071083984375,3.42578125,113.65234375,0,0,2.5908203125e-4,0.9490234375,13.283528645833332,21.362955729166668,2.67724609375,0.0041025390625,0.0279404296875,0.73388671875,0.004072265625,0.005107421875,0.06689453125,0.0060537109375,0.0014482421875,11.435546875,0.01666666666666666
0.0093583984375,0.42578125,88.65234375,0,0,9.3408203125e-4,0.9990234375,31.533528645833336,27.4462890625,3.55224609375,0.0018525390625,0.0156904296875,0.60888671875,0.006572265625,0.007607421875,0.19189453125,0.0038037109375,0.0036982421875,8.935546875,0.01666666666666666
0.0048583984375,2.42578125,38.65234375,0,0,4.8408203125e-4,0.8990234375,19.366861979166668,15.279622395833332,1.80224609375,0.0063525390625,0.0401904296875,0.85888671875,0.001572265625,0.002607421875,0.44189453125,0.0083037109375,0.0081982421875,13.935546875,0.01666666666666666
0.0037333984375,0.92578125,101.15234375,0,0,3.7158203125e-4,0.8240234375000001,16.3251953125,30.48795572916667,3.98974609375,0.0052275390625,0.0095654296875,0.79638671875,0.002822265625,0.001357421875,0.00439453125,0.0049287109375,0.0093232421875,12.685546875,0.01666666666666666
0.0082333984375,2.92578125,51.15234375,0,0,8.2158203125e-4,0.9240234375,28.491861979166664,18.3212890625,2.23974609375,0.0097275390625,0.0340654296875,0.54638671875,0.007822265625,0.006357421875,0.25439453125,0.0094287109375,0.0048232421875,7.685546875,0.01666666666666666
0.0059833984375,1.92578125,26.15234375,0,0,1.4658203125e-4,0.9740234375,22.408528645833336,24.404622395833336,1.36474609375,0.0074775390625,0.0218154296875,0.67138671875,3.22265625e-4,0.008857421875,0.37939453125,0.0026787109375,0.0025732421875,10.185546875,0.01666666666666666
0.0014833984375,3.92578125,76.15234375,0,0,5.9658203125e-4,0.8740234375,34.5751953125,12.237955729166666,3.11474609375,0.0029775390625,0.0463154296875,0.92138671875,0.005322265625,0.003857421875,0.12939453125,0.0071787109375,0.0070732421875,5.185546875,0.01666666666666666
0.0013427734375,0.86328125,68.33984375,0,0,4.4189453125e-4,0.9771484375,13.663736979166666,25.545247395833336,1.96630859375,0.0095869140625,0.0057373046875,0.63232421875,4.78515625e-4,0.004951171875,0.16845703125,0.0056318359375,0.0027138671875,14.716796875,0.01666666666666666
0.0058427734375,2.86328125,118.33984375,0,0,8.9189453125e-4,0.8771484375,25.830403645833336,13.378580729166666,3.71630859375,0.0050869140625,0.0302373046875,0.88232421875,0.005478515625,0.009951171875,0.41845703125,0.0011318359375,0.0072138671875,9.716796875,0.01666666666666666
0.0080927734375,1.86328125,93.33984375,0,0,2.1689453125e-4,0.8271484375,19.7470703125,31.62858072916667,2.84130859375,0.0028369140625,0.0179873046875,0.75732421875,0.002978515625,0.007451171875,0.29345703125,0.0078818359375,0.0094638671875,12.216796875,0.01666666666666666
0.0035927734375,3.86328125,43.33984375,0,0,6.668945312500001e-4,0.9271484375,31.91373697916667,19.4619140625,1.09130859375,0.0073369140625,0.0424873046875,0.50732421875,0.007978515625,0.002451171875,0.04345703125,0.0033818359375,0.0049638671875,7.216796875,0.01666666666666666
0.0047177734375,1.36328125,105.83984375,0,0,5.5439453125e-4,0.9521484375,28.8720703125,28.5869140625,2.40380859375,0.0039619140625,0.0118623046875,0.56982421875,0.006728515625,0.003701171875,0.48095703125,0.0090068359375,0.0038388671875,5.966796875,0.01666666666666666
0.0092177734375,3.36328125,55.83984375,0,0,1.0439453125e-4,0.8521484375,16.705403645833332,16.420247395833332,0.65380859375,0.0084619140625,0.0363623046875,0.81982421875,0.001728515625,0.008701171875,0.23095703125,0.0045068359375,0.0083388671875,10.966796875,0.01666666666666666
0.0069677734375,0.36328125,30.83984375,0,0,7.7939453125e-4,0.8021484375000001,34.955403645833336,34.670247395833336,1.52880859375,0.0062119140625,0.0241123046875,0.94482421875,0.009228515625,0.006201171875,0.10595703125,0.0067568359375,0.0060888671875,8.466796875,0.01666666666666666
0.0024677734375,2.36328125,80.83984375,0,0,3.2939453125e-4,0.9021484375,22.788736979166668,22.503580729166668,3.27880859375,0.0017119140625,0.0486123046875,0.69482421875,0.004228515625,0.001201171875,0.35595703125,0.0022568359375,0.0015888671875,13.466796875,0.01666666666666666
0.0030302734375,1.61328125,37.08984375,0,0,3.8564453125e-4,0.9896484375,36.47623697916667,30.107747395833336,2.18505859375,0.0022744140625,0.0271748046875,0.97607421875,0.002353515625,0.008076171875,0.19970703125,0.0061943359375,0.0021513671875,6.591796875,0.01666666666666666
0.0075302734375,3.61328125,87.08984375,0,0,8.3564453125e-4,0.8896484375,24.3095703125,17.941080729166668,3.93505859375,0.0067744140625,0.0026748046875,0.72607421875,0.007353515625,0.003076171875,0.44970703125,0.0016943359375,0.0066513671875,11.591796875,0.01666666666666666
0.0097802734375,0.61328125,112.08984375,0,0,1.6064453125e-4,0.8396484375000001,30.392903645833336,36.19108072916667,3.06005859375,0.0090244140625,0.0394248046875,0.60107421875,0.004853515625,5.76171875e-4,0.32470703125,0.0084443359375,0.0089013671875,9.091796875,0.01666666666666666
0.0052802734375,2.61328125,62.08984375,0,0,6.106445312500001e-4,0.9396484375,18.226236979166668,24.0244140625,1.31005859375,0.0045244140625,0.0149248046875,0.85107421875,0.009853515625,0.005576171875,0.07470703125,0.0039443359375,0.0044013671875,14.091796875,0.01666666666666666
0.0041552734375,0.11328125,74.58984375,0,0,7.2314453125e-4,0.9646484375,21.267903645833336,27.066080729166668,2.62255859375,0.0056494140625,0.0332998046875,0.78857421875,0.006103515625,0.009326171875,0.38720703125,0.0095693359375,0.0032763671875,12.841796875,0.01666666666666666
0.0086552734375,2.11328125,24.58984375,0,0,2.7314453125e-4,0.8646484375000001,33.4345703125,14.8994140625,0.87255859375,0.0011494140625,0.0087998046875,0.53857421875,0.001103515625,0.004326171875,0.13720703125,0.0050693359375,0.0077763671875,7.841796875,0.01666666666666666
0.0064052734375,1.11328125,49.58984375,0,0,9.4814453125e-4,0.8146484375,15.1845703125,33.1494140625,1.74755859375,0.0033994140625,0.0455498046875,0.66357421875,0.008603515625,0.001826171875,0.01220703125,0.0073193359375,0.0055263671875,10.341796875,0.01666666666666666
0.0019052734375,3.11328125,99.58984375,0,0,4.9814453125e-4,0.9146484375,27.351236979166668,20.982747395833336,3.49755859375,0.0078994140625,0.0210498046875,0.91357421875,0.003603515625,0.006826171875,0.26220703125,0.0028193359375,0.0010263671875,5.341796875,0.01666666666666666
0.0016240234375,1.23828125,83.96484375,0,0,3.0126953125e-4,0.8833984375,32.674153645833336,18.701497395833332,0.54443359375,0.0025556640625,0.0378935546875,0.71044921875,0.007666015625,0.009638671875,0.15283203125,0.0014130859375,0.0046826171875,10.029296875,0.01666666666666666
0.0061240234375,3.23828125,33.96484375,0,0,7.5126953125e-4,0.9833984375,20.507486979166664,30.8681640625,2.29443359375,0.0070556640625,0.0133935546875,0.96044921875,0.002666015625,0.004638671875,0.40283203125,0.0059130859375,0.0091826171875,5.029296875,0.01666666666666666
0.0083740234375,0.23828125,58.96484375,0,0,5.2626953125e-4,0.9333984375,26.5908203125,12.6181640625,3.16943359375,0.0093056640625,0.0256435546875,0.83544921875,0.005166015625,0.002138671875,0.27783203125,0.0036630859375,0.0069326171875,12.529296875,0.01666666666666666
0.0038740234375,2.23828125,108.96484375,0,0,9.7626953125e-4,0.8333984375000001,14.424153645833332,24.784830729166668,1.41943359375,0.0048056640625,0.0011435546875,0.58544921875,1.66015625e-4,0.007138671875,0.02783203125,0.0081630859375,0.0024326171875,7.529296875,0.01666666666666666
