sigma,kappa,W_max,n1,n2,K_a,K_b,theta,bNina,bNino,beta_out,alpha,muEI,muIR,muRS,tau,rho,S_0,E_0,I_0,R_0,K_0,F_0,W_0,sig_obs,delta
0.004076171875,3.9e-5,28.7890625,4.3515625,12.033203125,0.19501953125000004,0.9630859375,2.8984375,0,0.966796875,7.767578125e-4,0.993359375,15.636067708333332,20.483723958333336,2.0791015625,0.002037109375,0.036314453125,0.9931640625,0.00462890625,0.00994140625,0.4580078125,0.008154296875,0.009244140625,0.02841796875,0.05596983999712393,0.01666666666666666
0.008576171875,3.9e-5,58.7890625,6.3515625,8.533203125,0.12001953125000002,0.9130859375,0.8984375,0,2.466796875,3.267578125e-4,0.8933593750000001,27.802734375,32.650390625,3.8291015625,0.006537109375,0.01181445312499999,0.7431640625,0.00962890625,0.00494140625,0.2080078125,0.003654296875,0.004744140625,0.00341796875,0.14324539678636938,0.01666666666666666
0.006326171875,3.9e-5,73.7890625,5.3515625,10.283203125,0.15751953125,0.9380859375,3.8984375,0,0.216796875,5.517578125000001e-4,0.843359375,21.719401041666668,26.567057291666668,1.2041015625,0.008787109375,0.048564453125,0.6181640625,0.00212890625,0.00244140625,0.3330078125,0.001404296875,0.006994140625,0.04091796875,0.16881824103184043,0.01666666666666666
0.001826171875,3.9e-5,43.7890625,7.3515625,13.783203125,0.08251953125,0.9880859375,1.8984375,0,1.716796875,1.017578125e-4,0.943359375,33.886067708333336,14.400390625,2.9541015625,0.004287109375,0.024064453125,0.8681640625,0.00712890625,0.00744140625,0.0830078125,0.005904296875,0.002494140625,0.01591796875,0.1781814973568544,0.01666666666666666
0.002107421875,3.9e-5,23.1640625,7.7265625,12.689453125,0.12470703125000002,0.9099609375,0.7734375,0,1.623046875,5.236328125e-4,0.874609375,19.438151041666668,28.848307291666664,1.0947265625,0.006255859375,0.013345703125,0.9150390625,0.00244140625,0.00712890625,0.4423828125,0.004498046875,0.002775390625,0.03310546875,0.13315892837708818,0.01666666666666666
0.006607421875,3.9e-5,53.1640625,5.7265625,9.189453125,0.19970703125,0.9599609375,2.7734375,0,0.123046875,9.736328125e-4,0.974609375,31.604817708333336,16.681640625,2.8447265625,0.001755859375,0.037845703125,0.6650390625,0.00744140625,0.00212890625,0.1923828125,0.008998046875,0.007275390625,0.00810546875,0.07437392007559539,0.01666666666666666
0.008857421875,3.9e-5,68.1640625,6.7265625,10.939453125,0.08720703125000001,0.9849609375,1.7734375,0,2.373046875,2.986328125e-4,0.924609375,13.354817708333332,22.764973958333336,1.9697265625,0.004005859375,0.001095703125,0.5400390625,0.00494140625,0.00462890625,0.3173828125,0.006748046875,0.005025390625,0.04560546875,0.11840133405057716,0.01666666666666666
0.004357421875,3.9e-5,38.1640625,4.7265625,14.439453125,0.16220703125000002,0.9349609375,3.7734375,0,0.873046875,7.486328125000001e-4,0.8246093750000001,25.521484375,34.931640625,3.7197265625,0.008505859375,0.025595703125,0.7900390625,0.00994140625,0.00962890625,0.0673828125,0.002248046875,0.009525390625,0.02060546875,0.05030249212868512,0.01666666666666666
0.005482421875,3.9e-5,60.6640625,7.2265625,10.064453125,0.14345703125000003,0.9224609375,2.2734375,0,1.998046875,1.861328125e-4,0.999609375,22.479817708333336,31.889973958333336,2.4072265625,0.002880859375,0.007220703125,0.8525390625,0.00869140625,0.00337890625,0.1298828125,0.007873046875,0.008400390625,0.02685546875,0.19171171776251872,0.01666666666666666
0.009982421875,3.9e-5,30.6640625,5.2265625,13.564453125,0.06845703125000001,0.9724609375,0.2734375,0,0.498046875,6.361328125e-4,0.899609375,34.646484375,19.723307291666668,0.6572265625,0.007380859375,0.031720703125,0.6025390625,0.00369140625,0.00837890625,0.3798828125,0.003373046875,0.003900390625,0.00185546875,0.15588391984347255,0.01666666666666666
0.007732421875,3.9e-5,45.6640625,6.2265625,11.814453125,0.18095703125,0.9974609375,3.2734375,0,2.748046875,4.111328125e-4,0.849609375,16.396484375,13.639973958333332,3.2822265625,0.009630859375,0.019470703125,0.7275390625,0.00619140625,0.00587890625,0.0048828125,0.001123046875,0.006150390625,0.03935546875,0.14084351242054255,0.01666666666666666
0.003232421875,3.9e-5,75.6640625,4.2265625,8.314453125,0.10595703125,0.9474609375,1.2734375,0,1.248046875,8.611328125e-4,0.949609375,28.563151041666664,25.806640625,1.5322265625,0.005130859375,0.043970703125,0.9775390625,0.00119140625,8.7890625e-4,0.2548828125,0.005623046875,0.001650390625,0.01435546875,0.13469387302175168,0.01666666666666666
0.002669921875,3.9e-5,41.9140625,5.4765625,9.626953125,0.09658203125,0.9037109375,3.0234375,0,2.185546875,8.048828125e-4,0.912109375,33.12565104166667,15.160807291666666,0.8759765625,0.006818359375,0.016408203125,0.8837890625,0.00931640625,0.00275390625,0.3486328125,0.005060546875,0.004462890625,0.04248046875,0.08994437366491184,0.01666666666666666
0.007169921875,3.9e-5,71.9140625,7.4765625,13.126953125,0.17158203125000002,0.9537109375,1.0234375,0,0.685546875,3.548828125e-4,0.812109375,20.958984375,27.327473958333336,2.6259765625,0.002318359375,0.040908203125,0.6337890625,0.00431640625,0.00775390625,0.0986328125,0.009560546875,0.008962890625,0.01748046875,0.08763260146370158,0.01666666666666666
0.009419921875,3.9e-5,56.9140625,4.4765625,14.876953125,0.05908203125,0.9787109375,2.0234375,0,2.935546875,5.798828125e-4,0.8621093750000001,27.042317708333336,33.41080729166667,1.7509765625,0.004568359375,0.004158203125,0.5087890625,0.00681640625,0.00525390625,0.4736328125,0.007310546875,0.002212890625,0.02998046875,0.13680352278752256,0.01666666666666666
0.004919921875,3.9e-5,26.9140625,6.4765625,11.376953125,0.13408203125,0.9287109375,0.0234375,0,1.435546875,1.298828125e-4,0.962109375,14.875651041666666,21.244140625,3.5009765625,0.009068359375,0.028658203125,0.7587890625,0.00181640625,2.5390625e-4,0.2236328125,0.002810546875,0.006712890625,0.00498046875,0.05064997632289306,0.01666666666666666
0.003794921875,3.9e-5,79.4140625,5.9765625,14.001953125,0.15283203125,0.9162109375,1.5234375,0,1.810546875,6.923828125000001e-4,0.837109375,36.167317708333336,24.285807291666668,3.0634765625,0.001193359375,0.010283203125,0.8212890625,5.6640625e-4,0.00650390625,0.0361328125,0.008435546875,0.005587890625,0.04873046875,0.05555415145354345,0.01666666666666666
0.008294921875,3.9e-5,49.4140625,7.9765625,10.501953125,0.07783203125,0.9662109375,3.5234375,0,0.310546875,2.423828125e-4,0.937109375,24.000651041666668,36.452473958333336,1.3134765625,0.005693359375,0.034783203125,0.5712890625,0.00556640625,0.00150390625,0.2861328125,0.003935546875,0.001087890625,0.02373046875,0.08664424404269086,0.01666666666666666
0.006044921875,3.9e-5,34.4140625,4.9765625,8.751953125,0.19033203125000003,0.9912109375,0.5234375,0,2.560546875,9.173828125e-4,0.987109375,30.083984375,30.369140625,3.9384765625,0.007943359375,0.022533203125,0.6962890625,0.00306640625,0.00400390625,0.1611328125,0.001685546875,0.007837890625,0.03623046875,0.06818072767928243,0.01666666666666666
0.001544921875,3.9e-5,64.4140625,6.9765625,12.251953125,0.11533203125,0.9412109375,2.5234375,0,1.060546875,4.673828125e-4,0.887109375,17.917317708333332,18.202473958333332,2.1884765625,0.003443359375,0.047033203125,0.9462890625,0.00806640625,0.00900390625,0.4111328125,0.006185546875,0.003337890625,0.01123046875,0.12601407498586925,0.01666666666666666
0.001404296875,3.9e-5,37.2265625,4.2890625,10.392578125,0.12705078125000002,0.9833984375,1.0859375,0,2.513671875,2.283203125e-4,0.927734375,31.224609375,28.468098958333336,3.9931640625,0.003865234375,0.043205078125,0.7353515625,0.00197265625,4.1015625e-4,0.2939453125,0.007169921875,0.002072265625,0.01513671875,0.1883338474202901,0.01666666666666666
0.005904296875,3.9e-5,67.2265625,6.2890625,13.892578125,0.05205078125,0.9333984375,3.0859375,0,1.013671875,6.783203125e-4,0.827734375,19.057942708333332,16.301432291666664,2.2431640625,0.008365234375,0.018705078125,0.9853515625,0.00697265625,0.00541015625,0.0439453125,0.002669921875,0.006572265625,0.04013671875,0.1531244236044586,0.01666666666666666
0.008154296875,3.9e-5,52.2265625,5.2890625,12.142578125,0.16455078125,0.9083984375,0.0859375,0,1.763671875,4.533203125e-4,0.8777343750000001,25.141276041666668,22.384765625,3.1181640625,0.006115234375,0.030955078125,0.8603515625,0.00447265625,0.00791015625,0.4189453125,0.004919921875,0.004322265625,0.00263671875,0.05773869921686128,0.01666666666666666
0.003654296875,3.9e-5,22.2265625,7.2890625,8.642578125,0.08955078125000002,0.9583984375,2.0859375,0,0.263671875,9.033203125e-4,0.977734375,12.974609375,34.55143229166667,1.3681640625,0.001615234375,0.006455078125,0.6103515625,0.00947265625,0.00291015625,0.1689453125,0.009419921875,0.008822265625,0.02763671875,0.18573287444887687,0.01666666666666666
0.004779296875,3.9e-5,74.7265625,4.7890625,13.017578125,0.10830078125,0.9958984375,3.5859375,0,2.888671875,3.408203125e-4,0.802734375,34.26627604166667,31.509765625,1.8056640625,0.009490234375,0.037080078125,0.5478515625,0.00822265625,0.00916015625,0.1064453125,0.001544921875,0.009947265625,0.02138671875,0.07675893565174192,0.01666666666666666
0.009279296875,3.9e-5,44.7265625,6.7890625,9.517578125,0.18330078125000004,0.9458984375,1.5859375,0,1.388671875,7.908203125000001e-4,0.902734375,22.099609375,19.343098958333332,3.5556640625,0.004990234375,0.012580078125,0.7978515625,0.00322265625,0.00416015625,0.3564453125,0.006044921875,0.005447265625,0.04638671875,0.1188871973892674,0.01666666666666666
0.007029296875,3.9e-5,29.7265625,5.7890625,11.267578125,0.07080078125,0.9208984375,2.5859375,0,2.138671875,1.158203125e-4,0.952734375,28.182942708333336,13.259765625,0.9306640625,0.002740234375,0.049330078125,0.9228515625,0.00572265625,0.00166015625,0.2314453125,0.008294921875,0.007697265625,0.00888671875,0.08313534021144733,0.01666666666666666
0.002529296875,3.9e-5,59.7265625,7.7890625,14.767578125,0.14580078125,0.9708984375,0.5859375,0,0.638671875,5.658203125e-4,0.852734375,16.016276041666668,25.426432291666668,2.6806640625,0.007240234375,0.024830078125,0.6728515625,7.2265625e-4,0.00666015625,0.4814453125,0.003794921875,0.003197265625,0.03388671875,0.15795644759200517,0.01666666666666666
0.003091796875,3.9e-5,25.9765625,6.5390625,13.455078125,0.15517578125000003,0.9771484375,2.8359375,0,2.701171875,6.220703125e-4,0.890234375,20.578776041666664,14.780598958333332,3.3369140625,0.004427734375,0.040142578125,0.7041015625,0.00884765625,0.00978515625,0.3876953125,0.007732421875,0.003759765625,0.01201171875,0.08616744014434517,0.01666666666666666
0.007591796875,3.9e-5,55.9765625,4.5390625,9.955078125,0.08017578125000001,0.9271484375,0.8359375,0,1.201171875,1.7207031250000002e-4,0.990234375,32.745442708333336,26.947265625,1.5869140625,0.008927734375,0.015642578125,0.9541015625,0.00384765625,0.00478515625,0.1376953125,0.003232421875,0.008259765625,0.03701171875,0.1154277322581038,0.01666666666666666
0.009841796875,3.9e-5,70.9765625,7.5390625,8.205078125,0.19267578125,0.9021484375,3.8359375,0,1.951171875,8.470703125000001e-4,0.940234375,14.495442708333332,33.030598958333336,2.4619140625,0.006677734375,0.027892578125,0.8291015625,0.00634765625,0.00228515625,0.2626953125,0.005482421875,0.001509765625,0.02451171875,0.1856837527244352,0.01666666666666666
0.005341796875,3.9e-5,40.9765625,5.5390625,11.705078125,0.11767578125,0.9521484375,1.8359375,0,0.451171875,3.970703125e-4,0.8402343750000001,26.662109375,20.863932291666664,0.7119140625,0.002177734375,0.003392578125,0.5791015625,0.00134765625,0.00728515625,0.0126953125,0.009982421875,0.006009765625,0.04951171875,0.0755292802816257,0.01666666666666666
0.004216796875,3.9e-5,63.4765625,6.0390625,9.080078125,0.09892578125,0.9896484375,0.3359375,0,2.326171875,9.595703125e-4,0.965234375,23.620442708333336,23.905598958333336,2.0244140625,0.007802734375,0.034017578125,0.5166015625,9.765625e-5,0.00103515625,0.2001953125,0.002107421875,0.007134765625,0.00576171875,0.06034906435525045,0.01666666666666666
0.008716796875,3.9e-5,33.4765625,4.0390625,12.580078125,0.17392578125000002,0.9396484375,2.3359375,0,0.826171875,5.095703125e-4,0.865234375,35.787109375,36.072265625,3.7744140625,0.003302734375,0.00951757812499999,0.7666015625,0.00509765625,0.00603515625,0.4501953125,0.006607421875,0.002634765625,0.03076171875,0.09976962732616812,0.01666666666666666
0.006466796875,3.9e-5,48.4765625,7.0390625,14.330078125,0.06142578125,0.9146484375,1.3359375,0,1.576171875,7.345703125e-4,0.8152343750000001,17.537109375,29.988932291666664,1.1494140625,0.001052734375,0.046267578125,0.8916015625,0.00259765625,0.00853515625,0.0751953125,0.008857421875,0.009384765625,0.01826171875,0.06270710637327284,0.01666666666666666
0.001966796875,3.9e-5,78.4765625,5.0390625,10.830078125,0.13642578125000002,0.9646484375,3.3359375,0,0.076171875,2.845703125e-4,0.915234375,29.703776041666664,17.822265625,2.8994140625,0.005552734375,0.021767578125,0.6416015625,0.00759765625,0.00353515625,0.3251953125,0.004357421875,0.004884765625,0.04326171875,0.18339237648760903,0.01666666666666666
0.001685546875,3.9e-5,54.1015625,5.9140625,8.861328125,0.17861328125000003,0.9365234375,2.4609375,0,0.357421875,3.689453125e-4,0.896484375,13.735026041666666,24.666015625,1.2587890625,0.003583984375,0.017173828125,0.5634765625,0.00291015625,0.00322265625,0.2158203125,0.007451171875,0.005166015625,0.00732421875,0.08251645145937801,0.01666666666666666
0.006185546875,3.9e-5,24.1015625,7.9140625,12.361328125,0.10361328125,0.9865234375,0.4609375,0,1.857421875,8.189453125e-4,0.996484375,25.901692708333336,12.499348958333332,3.0087890625,0.008083984375,0.041673828125,0.8134765625,0.00791015625,0.00822265625,0.4658203125,0.002951171875,0.009666015625,0.03232421875,0.14968346641398966,0.01666666666666666
0.008435546875,3.9e-5,39.1015625,4.9140625,14.111328125,0.14111328125,0.9615234375,3.4609375,0,1.107421875,1.439453125e-4,0.946484375,19.818359375,18.582682291666668,2.1337890625,0.005833984375,0.004923828125,0.9384765625,4.1015625e-4,0.00572265625,0.0908203125,0.005201171875,0.002916015625,0.01982421875,0.06689039763296023,0.01666666666666666
0.003935546875,3.9e-5,69.1015625,6.9140625,10.611328125,0.06611328125,0.9115234375,1.4609375,0,2.607421875,5.939453125000001e-4,0.8464843750000001,31.98502604166667,30.749348958333336,3.8837890625,0.001333984375,0.029423828125,0.6884765625,0.00541015625,7.2265625e-4,0.3408203125,0.009701171875,0.007416015625,0.04482421875,0.18014805224956948,0.01666666666666666
0.005060546875,3.9e-5,31.6015625,5.4140625,14.986328125,0.08486328125,0.9490234375,0.9609375,0,0.732421875,2.564453125e-4,0.971484375,16.776692708333332,33.791015625,2.5712890625,0.009208984375,0.011048828125,0.6259765625,0.00666015625,0.00697265625,0.4033203125,0.001826171875,0.006291015625,0.00107421875,0.17962597440928224,0.01666666666666666
0.009560546875,3.9e-5,61.6015625,7.4140625,11.486328125,0.15986328125000002,0.9990234375,2.9609375,0,2.232421875,7.064453125e-4,0.8714843750000001,28.943359375,21.624348958333336,0.8212890625,0.004708984375,0.035548828125,0.8759765625,0.00166015625,0.00197265625,0.1533203125,0.006326171875,0.001791015625,0.02607421875,0.10349411988863724,0.01666666666666666
0.007310546875,3.9e-5,76.6015625,4.4140625,9.736328125,0.12236328125,0.9740234375,1.9609375,0,1.482421875,4.814453125e-4,0.821484375,22.860026041666668,15.541015625,3.4462890625,0.002458984375,0.023298828125,0.7509765625,0.00916015625,0.00447265625,0.2783203125,0.008576171875,0.008541015625,0.01357421875,0.1544676383258775,0.01666666666666666
0.002810546875,3.9e-5,46.6015625,6.4140625,13.236328125,0.19736328125,0.9240234375,3.9609375,0,2.982421875,9.314453125e-4,0.921484375,35.026692708333336,27.707682291666668,1.6962890625,0.006958984375,0.047798828125,0.5009765625,0.00416015625,0.00947265625,0.0283203125,0.004076171875,0.004041015625,0.03857421875,0.06172457105712965,0.01666666666666666
0.002248046875,3.9e-5,65.3515625,7.1640625,11.923828125,0.18798828125,0.9302734375,1.7109375,0,0.544921875,9.876953125e-4,0.933984375,24.380859375,17.061848958333332,0.6025390625,0.005271484375,0.014111328125,0.5947265625,0.00603515625,0.00634765625,0.1220703125,0.006888671875,0.002353515625,0.01669921875,0.1211683487170376,0.01666666666666666
0.006748046875,3.9e-5,35.3515625,5.1640625,8.423828125,0.11298828125000002,0.9802734375,3.7109375,0,2.044921875,5.376953125e-4,0.833984375,12.214192708333332,29.228515625,2.3525390625,0.009771484375,0.038611328125,0.8447265625,0.00103515625,0.00134765625,0.3720703125,0.002388671875,0.006853515625,0.04169921875,0.12455358263105155,0.01666666666666666
0.008998046875,3.9e-5,20.3515625,6.1640625,10.173828125,0.15048828125000002,0.9552734375,0.7109375,0,1.294921875,7.626953125e-4,0.883984375,30.464192708333336,35.311848958333336,1.4775390625,0.007521484375,0.001861328125,0.9697265625,0.00853515625,0.00384765625,0.2470703125,0.004638671875,0.004603515625,0.00419921875,0.08140825248556213,0.01666666666666666
0.004498046875,3.9e-5,50.3515625,4.1640625,13.673828125,0.07548828125000001,0.9052734375,2.7109375,0,2.794921875,3.126953125e-4,0.983984375,18.297526041666668,23.145182291666668,3.2275390625,0.003021484375,0.026361328125,0.7197265625,0.00353515625,0.00884765625,0.4970703125,0.009138671875,0.009103515625,0.02919921875,0.1774945005774498,0.01666666666666666
0.003373046875,3.9e-5,42.8515625,7.6640625,11.048828125,0.05673828125,0.9427734375,3.2109375,0,0.169921875,6.501953125000001e-4,0.8089843750000001,27.422526041666668,20.103515625,2.7900390625,0.008646484375,0.007986328125,0.6572265625,0.00478515625,0.00259765625,0.3095703125,0.001263671875,0.007978515625,0.02294921875,0.16953751683468,0.01666666666666666
0.007873046875,3.9e-5,72.8515625,5.6640625,14.548828125,0.13173828125000003,0.9927734375,1.2109375,0,1.669921875,2.001953125e-4,0.908984375,15.255859375,32.27018229166667,1.0400390625,0.004146484375,0.032486328125,0.9072265625,0.00978515625,0.00759765625,0.0595703125,0.005763671875,0.003478515625,0.04794921875,0.14696375320199878,0.01666666666666666
0.005623046875,3.9e-5,57.8515625,6.6640625,12.798828125,0.09423828125,0.9677734375,2.2109375,0,0.919921875,8.751953125e-4,0.958984375,33.505859375,26.186848958333336,3.6650390625,0.001896484375,0.020236328125,0.7822265625,0.00228515625,0.00509765625,0.4345703125,0.008013671875,0.005728515625,0.01044921875,0.09544130287831652,0.01666666666666666
0.001123046875,3.9e-5,27.8515625,4.6640625,9.298828125,0.16923828125,0.9177734375,0.2109375,0,2.419921875,4.251953125e-4,0.858984375,21.339192708333336,14.020182291666666,1.9150390625,0.006396484375,0.044736328125,0.5322265625,0.00728515625,9.765625e-5,0.1845703125,0.003513671875,0.001228515625,0.03544921875,0.17151252068579198,0.01666666666666666
